block_var,entropy,decay_rate,aspect,mean_intensity,std_dev,energy_top5,max_block_var,best_algorithm
3763.913995361328,5.2290864176994285,0.11796777865057788,0.6640625,109.02775735294118,55.66232853344039,0.9696439643024046,4899.822021484375,svd
1792.9102462768556,4.906367193626744,0.09961930246853774,0.65625,66.30440848214286,37.96039881095447,0.9501275619683591,3039.031005859375,svd
606.908540725708,3.7701012048466387,0.10146283980694154,0.5625,16.55056423611111,19.11304329929706,0.8536308492359673,788.0560913085938,svd
1762.3607040405273,4.848724570151861,0.1188275201259837,0.6640625,65.4734375,54.12751006562358,0.9717435814280124,3003.3129272460938,svd
2771.130968093872,5.1773148603532855,0.1253756280588017,0.5234375,132.87558302238807,52.894564152386266,0.978154850815594,4072.5111694335938,svd
2803.4461097717285,5.066913985867771,0.14473578081782537,1.0,117.5196533203125,56.58626360682754,0.9811190750727866,4248.769287109375,svd
470.95860290527344,4.462063007907435,0.10319702542458832,0.6640625,55.11130514705882,22.343125936301185,0.9778116930654353,580.9286499023438,svd
2454.615118408203,5.05325620853968,0.14424821828194695,0.6875,124.43528053977273,39.24696537956921,0.9769132772191619,3743.4783782958984,svd
2029.5242126464843,4.798153294782357,0.10442261982866888,0.6640625,45.856617647058826,44.574265033375156,0.9335788447206186,3059.386474609375,svd
3445.479373168945,5.16459630138444,0.13210302731364884,0.6640625,148.08786764705883,52.85097841083439,0.9786676534169677,4238.986267089844,svd
3744.715284983317,5.336796592017681,0.1036213021337613,0.75,99.298828125,56.535776306096295,0.950909488700754,5515.706787109375,svd
3477.4254501342775,4.8296356919732215,0.1137845604746246,0.6640625,66.69136029411764,75.75262540821826,0.9625801693970435,5161.848007202148,svd
1603.7060684204102,4.894694647013842,0.17123889157608427,0.6640625,146.77775735294117,34.91950383255339,0.9954896846318417,2974.647201538086,svd
3611.5382736206057,5.0876555556234155,0.13016357086109978,1.3617021276595744,144.9410738031915,67.65812179326018,0.9848824092100716,5690.38671875,svd
1577.9593200683594,4.943931558271547,0.12281446163293212,0.6640625,77.55569852941177,36.08088371607111,0.9659652114982884,2831.3974609375,svd
1863.4183171590169,5.146212073858724,0.1261209034918597,0.75,120.51090494791667,44.44804593378781,0.9818311313073796,2537.59765625,svd
2720.196417236328,5.27633549942588,0.10699037197078902,1.5058823529411764,135.66295955882353,49.26538192226763,0.9705349592708957,5749.247665405273,svd
2085.433531188965,5.1525394579445205,0.10878212585049275,1.5058823529411764,101.12904411764706,43.67952603536953,0.9624145638138603,3385.2426147460938,svd
2772.4079345703126,2.6223889785248264,0.15119998028619808,0.6640625,203.22454044117646,48.63727771777691,0.9953076788725032,4871.8193359375,svd
3244.1111740112306,5.287135148545549,0.11794345718494276,1.5058823529411764,121.4154411764706,56.60485634263256,0.978924805710797,5664.6943359375,svd
1770.043857574463,5.043324498609559,0.09502565887738426,0.765625,102.74720982142857,39.05121306561457,0.9655211309665445,2408.6376342773438,svd
