block_var,entropy,decay_rate,aspect,mean_intensity,std_dev,energy_top5,max_block_var,optimal_rank
4456.486103097598,5.313658756072111,0.10092817107253434,0.6666666666666666,121.07859293619792,65.2947422772218,0.9414933676601828,8891.386337280273,200
3792.983572522799,5.26995460803845,0.10213719414108222,0.6666666666666666,115.99591573079427,57.386335804530795,0.9504846086854071,7542.893295288086,200
1444.5387918949127,4.982874416249454,0.13568200126753932,1.5,129.23665873209634,40.63416284799945,0.9855515006006812,6880.153747558594,200
1528.8552611668904,4.998866501902169,0.13266560404415526,1.5,134.35203552246094,39.565406540066085,0.9867627622839297,7056.020248413086,200
1146.9705363114674,4.810704751276699,0.12920383307756236,1.5,125.9906234741211,33.28191251345475,0.9900072509719459,4818.798583984375,200
1246.9538793563843,4.9778292229452585,0.13154919146662708,1.5,115.64750417073567,40.36580855238719,0.9824122677533385,6521.968734741211,200
1352.2466495831807,5.011521367791768,0.135544473333652,1.5,124.76584116617839,40.91451869981187,0.9856752417551395,6755.043930053711,200
1019.9179524183273,4.873699462622753,0.13502699331511156,1.5,118.26708221435547,33.891034778529445,0.9899069287701364,5747.4208984375,200
1651.3171999851863,4.802556833206674,0.12639144056975862,0.6666666666666666,93.02737172444661,39.83422477282669,0.9803104800831612,6147.663513183594,200
1723.9347838163376,4.8740879950882485,0.12591809568273604,0.6666666666666666,95.06189219156902,45.23287383294936,0.9808125536870936,5484.328552246094,200
1409.2438078721364,4.800288343158913,0.1250541617095711,0.6666666666666666,82.31718190511067,43.027288597769626,0.9802860169587749,4701.69140625,200
1234.7277166843414,4.841295961704488,0.16053716227297235,0.6666666666666666,161.5734405517578,40.38064530008458,0.9957051179183843,4867.985824584961,200
1683.9473738272984,4.841003818521445,0.16589268505090857,0.6666666666666666,166.99635314941406,50.122841215896734,0.9937052133064551,7080.283187866211,200
1325.6312336524327,4.933253462078117,0.1654109398313103,0.6666666666666666,137.85776011149088,46.17000317267338,0.9923087533375021,6138.418884277344,200
2660.9732530911765,5.1604889267939384,0.11440769098423768,0.6666666666666666,112.23714701334636,52.00946066554448,0.9781820823066948,6082.094345092773,200
2836.3006263573966,5.151345417813305,0.11434653935470804,0.6666666666666666,110.5165506998698,53.58624447034576,0.9742993984297396,6352.013412475586,200
2611.1405688524246,5.173385180528202,0.11395271424292291,0.6666666666666666,82.2896016438802,54.73888790344064,0.9653758863299751,6936.979354858398,200
2127.073338945707,5.2974798980520985,0.11637357555766827,0.6666666666666666,105.76332600911458,54.3564593202095,0.9693415468617397,5671.243759155273,200
1775.955345193545,5.244095601213446,0.1240313463762244,0.6666666666666666,94.28564453125,50.924083989156934,0.9605203638734825,7895.650009155273,200
1296.8412050406139,5.00911994728734,0.10857427802812122,0.6666666666666666,68.62711842854817,41.052027434281726,0.9543267034494721,6909.450927734375,200
1809.0015966097515,5.409789384904967,0.14895190045275983,0.6666666666666666,119.27341969807942,71.03462107326068,0.9794958016773956,9637.216537475586,200
2596.807393749555,4.819954171516187,0.140307967613704,0.6666666666666666,105.7720235188802,91.80707306047334,0.9671604368842741,11435.205017089844,200
2198.0720622936883,4.960623538661894,0.14043252178329485,0.6666666666666666,95.85746002197266,82.34488699529506,0.9677050589878157,10977.745849609375,200
701.6694242954254,5.004654764179912,0.13627730908013863,0.6666666666666666,102.8126729329427,43.81514522643029,0.991010899837938,3682.2872161865234,200
666.9855506817499,5.064446600464713,0.1366869816691726,0.6666666666666666,106.66844940185547,44.01899749592311,0.9923760104378908,2797.3436126708984,200
601.6503090461096,4.993276487374893,0.13229750459214903,0.6666666666666666,95.16000111897786,39.737264661308245,0.9941751328593406,2611.5748138427734,200
1081.370747089386,5.051065747715885,0.12366355029287975,1.5,82.68433380126953,46.94085133983371,0.9727959846531298,5346.855407714844,200
1274.862485051155,5.117231948346269,0.12090447859429387,1.5,77.05291239420573,50.11480266963475,0.9628060483899474,5595.894287109375,200
1173.1755140622456,5.031474213477157,0.12155321451345293,1.5,69.01996103922527,47.92701105309179,0.9581065516205717,3770.05078125,200
1932.9144457976024,5.055439877258076,0.11697646738159774,1.5,80.56977081298828,47.3466671310875,0.9573360892876549,9408.958847045898,200
1664.7064948876698,4.85035893098397,0.10582451978817375,1.5,71.85743967692058,37.852048443248336,0.9562148263438603,9106.5302734375,200
1272.8774293661118,4.631848571621461,0.10569575943892504,1.5,49.52948252360026,30.77537627576496,0.9435130808307709,9116.674301147461,200
2348.9140343666077,5.1687790055382035,0.12235333071052563,1.5,122.49762217203777,51.19874726234964,0.9763435763505026,6257.0615234375,200
2219.10823905468,5.152096296712873,0.12127474380608137,1.5,115.50192515055339,46.25297475077412,0.9769193750989051,7090.270126342773,200
1813.6455511252086,4.99231225613757,0.11754723169666317,1.5,98.17003885904948,45.41686786371789,0.9759570086622364,5690.301208496094,200
2078.8548737366996,3.364944235991828,0.13502206206918785,0.6666666666666666,180.53548431396484,86.68379927612882,0.9898321335330583,11544.366195678711,200
1995.652453462283,3.830680427212605,0.1344652818742957,0.6666666666666666,176.26168314615884,87.32148505049146,0.9898384439930406,12528.810302734375,200
1732.3324925104778,4.926867488531033,0.13658752279696287,0.6666666666666666,154.65727996826172,90.90384452448406,0.9895981526252872,9790.5615234375,200
2128.358125925064,4.93594339204113,0.11325416148792818,0.6666666666666666,111.61352793375652,41.6961460250447,0.9775678773458626,7781.782089233398,200
2143.751023968061,4.906319060080964,0.11727944005585084,0.6666666666666666,118.01368967692058,44.59401909874284,0.9793458667369099,8477.5302734375,200
1682.5251253843307,4.761455957214322,0.12307299715572736,0.6666666666666666,114.53608703613281,47.96996628535276,0.9842826045562627,7717.849365234375,200
1112.9931502342224,4.95156963931551,0.1327059575957628,0.6666666666666666,121.782958984375,44.51879042764128,0.986464667330805,5552.243896484375,200
1050.2467383146286,5.045687852799054,0.13224989508807625,0.6666666666666666,112.40308380126953,40.93989880147205,0.9873302365488446,5986.384521484375,200
1042.6644767522812,4.949177791140185,0.12210151991344718,0.6666666666666666,88.68163045247395,46.602768192643616,0.982823024733096,4476.7255859375,200
1321.0170094966888,5.177730354625584,0.15068667802332006,0.6666666666666666,121.66211954752605,57.451058016255935,0.9796462015756131,7137.544677734375,160
1008.3920795917511,5.185707343398263,0.1484541904515364,0.6666666666666666,109.59596761067708,50.80095162104194,0.9816974760358852,6229.609725952148,160
1259.8494486808777,4.966379875320136,0.14364060039790943,0.6666666666666666,75.7939961751302,53.61485105250968,0.9636846389849825,7431.275863647461,160
2092.0414948066077,4.866092729285885,0.11563500517292026,0.6666666666666666,113.46616872151692,53.34503824083009,0.9685139881666839,7336.904891967773,200
2155.1084665060043,4.958892874280828,0.11833103035965545,0.6666666666666666,109.54548899332683,54.55176771811714,0.9721039945130124,7272.847763061523,200
2164.432797114054,4.910780750943375,0.12086721902820527,0.6666666666666666,94.26844787597656,53.10515175662955,0.969220133832795,6825.482177734375,200
